date,season,game_type,opponent,home,venue,hawks_starter,opponent_starter,hawks_score,opponent_score,margin,starter_win_diff,starter_recent_diff,starter_run_diff_advantage,target,month,games_before,season_win_rate,win_rate_5,win_rate_10,win_rate_20,run_diff_5,run_diff_10,run_diff_20,runs_for_5,runs_for_10,runs_against_5,runs_against_10,h2h_win_rate,h2h_run_diff,rest_days,p_linear,p_tree,predicted_margin,未校正ホークス勝率,校正済ホークス勝率,prediction,AI予測,AI勝率,hawks_handicap,opponent_handicap,hawks_handicap_raw,opponent_handicap_raw,giving_side,adjusted_margin,handicap_result,predicted_handicap_result,handicap_hit,通常的中,厳選予測,split
2026-04-21,2026,regular,西武,0,メットライフドーム,スチュワート・ジュニア,隅田 知一郎,4.0,6.0,-2.0,0.3334,0.3334,1.917,0.0,4,19,0.5789473684210527,0.4,0.5,0.5789473684210527,0.4,0.9,1.1578947368421053,4.0,4.2,3.6,3.3,0.75,1.9,1,0.516879186706896,0.7270489278562644,1.484493245658065,0.5589131349367698,0.6209323663373852,1,勝,62.09323663373853,0.8,,0.8,,ソフトバンク,-2.8,敗,勝,False,False,False,2026_final_test
2026-04-22,2026,regular,西武,0,メットライフドーム,大関 友久,髙橋 光成,1.0,3.0,-2.0,0.2629,0.0,1.907,0.0,4,20,0.55,0.4,0.5,0.55,0.2,0.8,1.0,4.4,4.5,4.2,3.7,0.7,1.7,0,0.5439338653033716,0.7112293390895554,1.55044263581255,0.5773929600606084,0.6076102510201546,1,勝,60.761025102015466,0.7,,0.7,,ソフトバンク,-2.7,敗,勝,False,False,False,2026_final_test
2026-04-23,2026,regular,西武,0,メットライフドーム,大津 亮介,菅井 信也,4.0,3.0,1.0,0.2667,0.3334,3.353,1.0,4,21,0.5238095238095238,0.2,0.4,0.5,-1.4,0.4,0.8,3.4,4.4,4.8,4.0,0.65,1.5,0,0.6381931722807381,0.7485779065771347,1.8892331500282613,0.6602701191400174,0.5434431218962457,0,敗,45.65568781037543,1.6,,1.6,,ソフトバンク,-0.6000000000000001,敗,勝,False,False,False,2026_final_test
2026-04-25,2026,regular,ロッテ,1,熊本,上沢 直之,種市 篤暉,0.0,5.0,-5.0,0.2185,0.0,1.353,0.0,4,22,0.5454545454545454,0.4,0.4,0.5,0.6,0.2,0.65,3.4,4.2,2.8,4.0,0.65,1.0,1,0.5130043185351644,0.5858219861046208,1.412268513052754,0.5275678520490557,0.6428686982368355,1,勝,64.28686982368355,1.2,,1.2,,ソフトバンク,-6.2,敗,勝,False,False,False,2026_final_test
2026-04-28,2026,regular,オリックス,0,京セラドーム大阪,松本 晴,ジェリー,7.0,1.0,6.0,-0.5833,-0.3333,-1.36,1.0,4,23,0.5217391304347826,0.2,0.3,0.45,-1.8,-0.7,0.3,2.0,3.1,3.8,3.8,0.6,1.5,2,0.6368103188903863,0.8833321067237321,2.110738567459177,0.6861146764570555,0.5216086498832082,0,敗,47.839135011679176,0.3,,0.3,,ソフトバンク,5.7,勝,勝,True,False,False,2026_final_test
2026-04-29,2026,regular,オリックス,0,京セラドーム大阪,大関 友久,田嶋 大樹,4.0,5.0,-1.0,0.4182,-0.3333,4.351,0.0,4,24,0.5416666666666666,0.4,0.4,0.45,-0.4,0.0,0.35,3.2,3.6,3.6,3.6,0.65,2.2,0,0.6190657471892137,0.8090899233469427,1.7186564594085776,0.6570705824207594,0.5460776274862084,0,敗,45.392237251379164,0.3,,0.3,,ソフトバンク,-1.3,敗,勝,False,True,False,2026_final_test
2026-05-01,2026,regular,楽天,1,PayPayドーム,上沢 直之,古謝 樹,4.0,1.0,3.0,0.1741,0.3334,1.898,1.0,5,25,0.52,0.4,0.4,0.45,-0.2,0.0,0.35,3.2,3.8,3.4,3.8,0.65,1.55,1,0.40152595888686143,0.6800695336085267,2.1163090922164773,0.4572346738311945,0.6895972883638275,1,勝,68.95972883638275,1.3,,1.3,,ソフトバンク,1.7,勝,勝,True,True,False,2026_final_test
2026-05-02,2026,regular,楽天,1,PayPayドーム,大津 亮介,ウレーニャ,5.0,0.0,5.0,-0.3889,0.0,0.667,1.0,5,26,0.5384615384615384,0.6,0.4,0.5,0.8,-0.3,0.55,3.8,3.6,3.0,3.9,0.7,1.85,0,0.30722576831215226,0.7320906892731885,2.1061458173079313,0.3921987525043595,0.7305161779368161,1,勝,73.05161779368161,1.5,,1.5,,ソフトバンク,3.5,勝,勝,True,True,True,2026_final_test
2026-05-03,2026,regular,楽天,1,PayPayドーム,前田 悠伍,早川 隆久,0.0,7.0,-7.0,0.2667,0.3334,1.933,0.0,5,27,0.5555555555555556,0.6,0.5,0.5,1.6,1.1,0.65,4.0,3.7,2.4,2.6,0.75,2.45,0,0.3452753034559694,0.7036256339940641,1.6462999116905976,0.4169453695635883,0.7151524278061698,1,勝,71.51524278061699,0.8,,0.8,,ソフトバンク,-7.8,敗,勝,False,False,True,2026_final_test
2026-05-04,2026,regular,西武,0,メットライフドーム,徐 若熙,菅井 信也,2.0,10.0,-8.0,0.0,0.3333,-0.25,0.0,5,28,0.5357142857142857,0.6,0.4,0.45,1.2,-0.3,0.25,4.0,3.0,2.8,3.3,0.65,1.05,0,0.3864236037347205,0.8850525436259712,3.17743472317363,0.4861493917129706,0.6707546572496849,1,勝,67.07546572496848,0.8,,0.8,,ソフトバンク,-8.8,敗,勝,False,False,False,2026_final_test
2026-05-05,2026,regular,西武,0,メットライフドーム,松本 晴,渡邉 勇太朗,6.0,4.0,2.0,0.2971,0.6667,3.028,1.0,5,29,0.5172413793103449,0.4,0.4,0.45,-1.6,-1.0,-0.05,3.0,3.1,4.6,4.1,0.65,0.95,0,0.45249821247835875,0.6044085502345402,3.3988812203821426,0.48288028002959504,0.6729087839541775,1,勝,67.29087839541775,0.8,,0.8,,ソフトバンク,1.2,勝,勝,True,True,False,2026_final_test
2026-05-06,2026,regular,西武,0,メットライフドーム,大関 友久,髙橋 光成,2.0,10.0,-8.0,0.1455,-0.6667,1.411,0.0,5,30,0.5333333333333333,0.6,0.5,0.5,-1.0,-0.6,0.1,3.4,3.3,4.4,3.9,0.65,0.8,0,0.39632363087720335,0.8734992279863428,2.0984219397415957,0.4917587502990312,0.6670434551149284,1,勝,66.70434551149283,0.3,,0.3,,ソフトバンク,-8.3,敗,勝,False,False,False,2026_final_test
2026-05-08,2026,regular,ロッテ,1,PayPayドーム,上沢 直之,廣池 康志郎,6.0,5.0,1.0,0.1389,0.1667,1.222,1.0,5,31,0.5161290322580645,0.4,0.5,0.45,-3.2,-1.2,-0.4,3.0,3.4,6.2,4.6,0.6,0.5,1,0.4937566451251427,0.8517963624612261,2.8424504786821316,0.5653645885923594,0.6163163510287072,1,勝,61.63163510287072,1.6,,1.6,,ソフトバンク,-0.6000000000000001,敗,勝,False,True,False,2026_final_test
2026-05-09,2026,regular,ロッテ,1,PayPayドーム,大津 亮介,田中 晴也,4.0,5.0,-1.0,0.6216,1.0,3.757,0.0,5,32,0.53125,0.4,0.5,0.45,-4.0,-1.2,-0.5,3.2,3.6,7.2,4.8,0.6,0.45,0,0.5607376299361486,0.7785583464732534,3.98398971366155,0.6043017732435696,0.5876274359783397,0,敗,41.23725640216603,1.5,,1.5,,ソフトバンク,-2.5,敗,勝,False,True,False,2026_final_test
2026-05-10,2026,regular,ロッテ,1,PayPayドーム,前田 悠伍,毛利 海大,8.0,3.0,5.0,-0.5,-0.6667,-2.5,1.0,5,33,0.5151515151515151,0.4,0.5,0.4,-2.8,-0.8,-0.75,4.0,4.0,6.8,4.8,0.55,0.25,0,0.5298801451301881,0.7353403316087864,2.8930111430472856,0.5709721824259077,0.6122740709405017,1,勝,61.227407094050164,1.2,,1.2,,ソフトバンク,3.8,勝,勝,True,True,False,2026_final_test
2026-05-12,2026,regular,西武,1,PayPayドーム,松本 晴,渡邉 勇太朗,0.0,3.0,-3.0,0.3365,0.6667,2.963,0.0,5,34,0.5294117647058824,0.6,0.5,0.45,-0.2,-0.9,-0.45,5.2,4.1,5.4,5.0,0.65,0.5,1,0.41940726075789947,0.78397258930112,3.2593962752468237,0.49232032646654356,0.6666708495616503,1,勝,66.66708495616504,1.2,,1.2,,ソフトバンク,-4.2,敗,勝,False,False,False,2026_final_test
2026-05-13,2026,regular,西武,1,PayPayドーム,藤原 大翔,髙橋 光成,1.0,2.0,-1.0,0.0,-0.5,-0.625,0.0,5,35,0.5142857142857142,0.4,0.5,0.45,-1.2,-1.1,-0.55,4.0,3.7,5.2,4.8,0.6,0.1,0,0.477522126804799,0.523161230283338,2.7086869456626985,0.48664994750050683,0.6704242607843445,1,勝,67.04242607843445,,0.2,,0.2,西武,-0.8,敗,勝,False,False,False,2026_final_test
2026-05-15,2026,regular,楽天,0,楽天モバイル,上沢 直之,早川 隆久,3.0,6.0,-3.0,0.1486,0.0,1.383,0.0,5,36,0.5,0.4,0.4,0.4,0.2,-1.5,-0.9,3.8,3.4,3.6,4.9,0.7,2.0,1,0.16525371813474393,0.649810044802258,1.6943493134451595,0.2621649834682467,0.8088618722857864,1,勝,80.88618722857865,0.4,,0.4,,ソフトバンク,-3.4,敗,勝,False,False,True,2026_final_test
2026-05-16,2026,regular,楽天,0,楽天モバイル,スチュワート・ジュニア,古謝 樹,3.0,4.0,-1.0,0.2262,0.0,1.572,0.0,5,37,0.4864864864864865,0.2,0.3,0.4,-0.6,-2.3,-0.6,3.2,3.2,3.8,5.5,0.65,1.75,0,0.19600960472074222,0.6197782056705972,1.9747761192499982,0.2807633249107132,0.7977698664269406,1,勝,79.77698664269406,0.4,,0.4,,ソフトバンク,-1.4,敗,勝,False,False,True,2026_final_test
2026-05-17,2026,regular,楽天,0,楽天モバイル,前田 悠伍,藤井 聖,5.0,1.0,4.0,-0.0667,-0.3334,0.244,1.0,5,38,0.47368421052631576,0.2,0.3,0.35,-0.6,-1.7,-1.0,3.0,3.5,3.6,5.2,0.6,1.55,0,0.2427734937777657,0.39607156064905336,2.017571556834259,0.27343310715202324,0.8021411484748551,1,勝,80.2141148474855,0.4,,0.4,,ソフトバンク,3.6,勝,勝,True,True,True,2026_final_test
2026-05-19,2026,regular,オリックス,0,京セラドーム大阪,大津 亮介,九里 亜蓮,1.0,2.0,-1.0,0.1053,0.3334,1.434,0.0,5,39,0.48717948717948717,0.2,0.4,0.4,-0.8,-0.5,-0.75,2.4,3.8,3.2,4.3,0.6,1.75,1,0.5762365535715119,0.914641314569359,3.5971171527404,0.6439175057710813,0.5567603120942823,0,敗,44.32396879057177,0.5,,0.5,,ソフトバンク,-1.5,敗,勝,False,True,False,2026_final_test
2026-05-20,2026,regular,オリックス,0,京セラドーム大阪,藤原 大翔,エスピノーザ,3.0,8.0,-5.0,-0.3333,-0.3333,2.286,0.0,5,40,0.475,0.2,0.3,0.4,-0.4,-0.8,-0.7,2.6,3.3,3.0,4.1,0.55,1.65,0,0.5968468224870725,0.9054826631683377,2.7586622587550504,0.6585739906233256,0.5448415114578018,0,敗,45.51584885421982,,0.3,,0.3,オリックス,-4.7,敗,勝,False,True,False,2026_final_test
2026-05-22,2026,regular,日本ハム,1,PayPayドーム,前田 純,達 孝太,10.0,0.0,10.0,0.4545,0.3333,1.635,1.0,5,41,0.4634146341463415,0.2,0.3,0.4,-1.2,-0.5,-0.85,3.0,3.4,4.2,3.9,0.7,0.8,1,0.32922010651941747,0.6374860508039587,0.32548189932511906,0.39087329537632565,0.7313329727985578,1,勝,73.13329727985578,0.0,,0,,ソフトバンク,10.0,勝,勝,True,True,True,2026_final_test
2026-05-23,2026,regular,日本ハム,1,PayPayドーム,松本 晴,細野 晴希,11.0,1.0,10.0,-0.0556,0.1667,-0.143,1.0,5,42,0.47619047619047616,0.4,0.3,0.4,1.4,0.4,-0.4,4.4,3.8,3.0,3.4,0.75,1.45,0,0.2727159776496362,0.6949326819560668,0.03899428726301957,0.3571593185109223,0.7519315005902045,1,勝,75.19315005902045,0.2,,0.2,,ソフトバンク,9.8,勝,敗,False,True,True,2026_final_test
2026-05-24,2026,regular,日本ハム,1,PayPayドーム,前田 悠伍,北山 亘基,7.0,6.0,1.0,0.0667,0.0,-0.1,1.0,5,43,0.4883720930232558,0.6,0.4,0.45,3.6,1.5,0.35,6.0,4.5,2.4,3.0,0.75,1.9,0,0.24301660919275617,0.7136878472719744,-0.7035172889778252,0.3371508568085998,0.7640213359412654,1,勝,76.40213359412654,0.0,,0,,ソフトバンク,1.0,勝,敗,False,True,True,2026_final_test
2026-05-26,2026,interleague,巨人,0,東京ドーム,大津 亮介,則本 昂大,8.0,3.0,5.0,0.0897,-0.1667,1.615,1.0,5,44,0.5,0.6,0.4,0.45,3.0,1.1,0.1,6.4,4.4,3.4,3.3,0.4,-0.2,1,0.4055599333087016,0.7495522519001926,1.1126167820374602,0.4743583970269998,0.6784947698633226,1,勝,67.84947698633226,1.2,,1.2,,ソフトバンク,3.8,勝,敗,False,True,False,2026_final_test
2026-05-27,2026,interleague,巨人,0,東京ドーム,アルメンタ,戸郷 翔征,1.0,5.0,-4.0,0.5,0.5,5.0,0.0,5,45,0.5111111111111111,0.8,0.5,0.5,4.2,1.9,0.4,7.8,5.2,3.6,3.3,0.5,0.6666666666666666,0,0.35534516461438487,0.3070722602283361,1.2024634371432874,0.3456905837371751,0.7588716320957178,1,勝,75.88716320957178,0.6,,0.6,,ソフトバンク,-4.6,敗,勝,False,False,True,2026_final_test
2026-05-28,2026,interleague,巨人,0,東京ドーム,スチュワート・ジュニア,田中 将大,8.0,4.0,4.0,0.1207,-0.5,0.6,1.0,5,46,0.5,0.8,0.5,0.45,4.4,1.6,0.05,7.4,5.2,3.0,3.6,0.42857142857142855,0.0,0,0.34643189700108873,0.6586982739026249,1.3438134584401602,0.40888517238139593,0.7201813864231895,1,勝,72.01813864231895,0.3,,0.3,,ソフトバンク,3.7,勝,勝,True,True,True,2026_final_test
2026-05-29,2026,interleague,広島,1,PayPayドーム,大関 友久,玉村 昇悟,2.0,0.0,2.0,0.5636,0.0,2.825,1.0,5,47,0.5106382978723404,0.8,0.6,0.45,3.2,2.3,0.0,7.0,5.7,3.8,3.4,0.8333333333333334,2.8333333333333335,0,0.36182441209163646,0.6375673571855097,0.8924784114100464,0.41697300111041113,0.7151351440150647,1,勝,71.51351440150647,1.7,,1.7,,ソフトバンク,0.30000000000000004,勝,敗,False,True,True,2026_final_test
2026-05-30,2026,interleague,広島,1,PayPayドーム,前田 純,森下 暢仁,4.0,2.0,2.0,0.5,0.3333,5.071,1.0,5,48,0.5208333333333334,0.8,0.7,0.5,1.6,2.6,0.45,5.2,5.6,3.6,3.0,0.8571428571428571,2.7142857142857144,0,0.43231738896442473,0.5857490188953702,1.1494819661676803,0.4630037149506138,0.6858743352449046,1,勝,68.58743352449046,1.5,,1.5,,ソフトバンク,0.5,勝,敗,False,True,False,2026_final_test
2026-05-31,2026,interleague,広島,1,PayPayドーム,徐 若熙,岡本 駿,3.0,1.0,2.0,-0.3,-0.5,-3.0,1.0,5,49,0.5306122448979592,0.8,0.7,0.55,1.8,2.4,0.95,4.6,5.5,2.8,3.1,0.875,2.625,0,0.35579670374148825,0.8374504117292322,1.1509957920299034,0.452127445339037,0.6928789010514281,1,勝,69.28789010514281,1.3,,1.3,,ソフトバンク,0.7,勝,敗,False,True,False,2026_final_test
2026-06-02,2026,interleague,中日,0,ナゴヤドーム,大津 亮介,マラー,3.0,0.0,3.0,0.1,-0.1667,1.7,1.0,6,50,0.54,0.8,0.8,0.55,1.2,2.7,0.95,3.6,5.7,2.4,3.0,0.8333333333333334,2.6666666666666665,1,0.5397881124108684,0.8403499376148149,0.9680249278394475,0.5999004774516578,0.5909464764589263,0,敗,40.90535235410737,1.0,,1.0,,ソフトバンク,2.0,勝,敗,False,False,False,2026_final_test
2026-06-04,2026,interleague,中日,0,ナゴヤドーム,スチュワート・ジュニア,金丸 夢斗,2.0,1.0,1.0,0.6333,0.3333,4.71,1.0,6,51,0.5490196078431373,1.0,0.9,0.6,2.6,3.5,1.5,4.0,5.7,1.4,2.2,0.8571428571428571,2.7142857142857144,1,0.5345518391363772,0.5694237032088916,0.8515939690413582,0.54152621195088,0.6331970277126665,1,勝,63.31970277126665,0.4,,0.4,,ソフトバンク,0.6,勝,勝,True,True,False,2026_final_test
2026-06-05,2026,interleague,DeNA,0,横浜スタジアム,大関 友久,篠木 健太郎,3.0,8.0,-5.0,0.0714,-0.1667,0.845,0.0,6,52,0.5576923076923077,1.0,0.9,0.6,2.0,2.6,1.5,2.8,4.9,0.8,2.3,0.8333333333333334,2.6666666666666665,0,0.5008433596837533,0.4720351811301743,2.1063996573772767,0.4950817239730375,0.664835808348985,1,勝,66.4835808348985,1.2,,1.2,,ソフトバンク,-6.2,敗,勝,False,False,False,2026_final_test
2026-06-06,2026,interleague,DeNA,0,横浜スタジアム,前田 悠伍,庄司 陽斗,6.0,3.0,3.0,0.2143,0.5,0.571,1.0,6,53,0.5471698113207547,0.8,0.8,0.6,0.6,1.1,1.3,3.0,4.1,2.4,3.0,0.7142857142857143,1.5714285714285714,0,0.5712387703131989,0.5843882040265045,3.5219169069543588,0.57386865705586,0.6101749131577676,1,勝,61.01749131577676,0.8,,0.8,,ソフトバンク,2.2,勝,勝,True,True,False,2026_final_test
2026-06-07,2026,interleague,DeNA,0,横浜スタジアム,徐 若熙,尾形 崇斗,4.0,2.0,2.0,-0.1667,-0.1667,-2.167,1.0,6,54,0.5555555555555556,0.8,0.8,0.6,0.8,1.3,1.2,3.4,4.0,2.6,2.7,0.75,1.75,0,0.5315014292258485,0.6594919175637312,2.7392443240487387,0.557099526893425,0.6222234896924186,1,勝,62.22234896924186,0.3,,0.3,,ソフトバンク,1.7,勝,勝,True,True,False,2026_final_test
2026-06-09,2026,interleague,阪神,1,PayPayドーム,大津 亮介,才木 浩人,10.0,4.0,6.0,0.1098,0.1667,0.732,1.0,6,55,0.5636363636363636,0.8,0.8,0.65,0.8,1.0,1.45,3.6,3.6,2.8,2.6,0.6666666666666666,0.5,1,0.6000949409929988,0.8403713756082087,1.8041036234575802,0.6481502279160407,0.5533479537513145,0,敗,44.66520462486855,0.3,,0.3,,ソフトバンク,5.7,勝,勝,True,False,False,2026_final_test
2026-06-10,2026,interleague,阪神,1,PayPayドーム,松本 晴,大竹 耕太郎,6.0,2.0,4.0,-0.0357,0.1667,-0.793,1.0,6,56,0.5714285714285714,0.8,0.9,0.7,1.4,2.0,1.8,5.0,4.5,3.6,2.5,0.7142857142857143,1.2857142857142858,0,0.5995389413056218,0.764296643129824,1.5700192336169474,0.6324904816704622,0.565857187044668,0,敗,43.4142812955332,0.3,,0.3,,ソフトバンク,3.7,勝,勝,True,False,False,2026_final_test
2026-06-11,2026,interleague,阪神,1,PayPayドーム,スチュワート・ジュニア,伊藤 将司,3.0,2.0,1.0,0.6452,0.6667,3.719,1.0,6,57,0.5789473684210527,0.8,0.9,0.75,2.0,2.0,2.15,5.8,4.3,3.8,2.3,0.75,1.625,0,0.5851279571030472,0.699711371755638,0.932449723648672,0.6080446400335654,0.5847885717185327,0,敗,41.52114282814673,0.2,,0.2,,ソフトバンク,0.8,勝,勝,True,False,False,2026_final_test
2026-06-12,2026,interleague,ヤクルト,1,PayPayドーム,前田 純,吉村 貢司郎,2.0,4.0,-2.0,0.5385,0.6667,5.466,0.0,6,58,0.5862068965517241,1.0,0.9,0.8,3.2,1.9,2.25,5.8,4.4,2.6,2.5,0.5,0.5,0,0.6606725851699073,0.7283100111737043,1.9752208793712334,0.6742000703706666,0.53180073472461,0,敗,46.819926527539,1.3,,1.3,,ソフトバンク,-3.3,敗,勝,False,True,False,2026_final_test
2026-06-13,2026,interleague,ヤクルト,1,PayPayドーム,前田 悠伍,山野 太一,8.0,1.0,7.0,-0.25,0.0,-2.625,1.0,6,59,0.576271186440678,0.8,0.8,0.75,2.2,1.5,1.95,5.0,4.2,2.8,2.7,0.42857142857142855,0.14285714285714285,0,0.6901765131315472,0.8722818045937781,2.5501986586174183,0.7265975714239934,0.4851598141267559,0,敗,51.48401858732441,0.8,,0.8,,ソフトバンク,6.2,勝,勝,True,False,False,2026_final_test
2026-06-14,2026,interleague,ヤクルト,1,PayPayドーム,アルメンタ,奥川 恭伸,0.0,4.0,-4.0,-0.5,-0.5,-4.0,0.0,6,60,0.5833333333333334,0.8,0.8,0.8,3.2,2.0,2.35,5.8,4.7,2.6,2.7,0.5,1.0,0,0.6266150835650314,0.9026961579027022,1.2738900218268778,0.6818312984325655,0.5252985693017704,0,敗,47.47014306982295,1.2,,1.2,,ソフトバンク,-5.2,敗,勝,False,True,False,2026_final_test
2026-06-19,2026,regular,日本ハム,0,エスコンF,大津 亮介,伊藤 大海,3.0,4.0,-1.0,0.0308,0.3333,1.362,0.0,6,61,0.5737704918032787,0.6,0.7,0.8,1.2,1.3,2.4,3.8,4.4,2.6,3.1,0.75,1.9,4,0.28026268278369115,0.7915104247892635,-1.363849726668605,0.3825122311848056,0.7364723002403796,1,勝,73.64723002403795,0.3,,0.3,,ソフトバンク,-1.3,敗,敗,True,False,True,2026_final_test
2026-06-20,2026,regular,日本ハム,0,エスコンF,スチュワート・ジュニア,孫 易磊,10.0,7.0,3.0,0.6562,1.0,2.727,1.0,6,62,0.5645161290322581,0.4,0.6,0.75,0.2,1.1,1.85,3.2,4.5,3.0,3.4,0.7,1.8,0,0.433664916616308,0.5817460099284192,0.7605009199426254,0.46328113527873027,0.6856948672238283,1,勝,68.56948672238283,,0.2,,0.2,日本ハム,3.2,勝,勝,True,True,False,2026_final_test
2026-06-21,2026,regular,日本ハム,0,エスコンF,前田 悠伍,柴田 獅子,8.0,0.0,8.0,0.2778,0.5,1.556,1.0,6,63,0.5714285714285714,0.4,0.7,0.75,0.6,1.9,1.5,4.6,5.2,4.0,3.3,0.7,1.8,0,0.4583508186272642,0.7576198666498973,0.27219117887529465,0.5182046282317908,0.6492749402897963,1,勝,64.92749402897962,,0.0,,0,日本ハム,8.0,勝,勝,True,True,False,2026_final_test
2026-06-23,2026,regular,オリックス,1,PayPayドーム,上沢 直之,ジェリー,0.0,5.0,-5.0,0.1316,0.1667,3.605,0.0,6,64,0.578125,0.6,0.7,0.75,2.6,2.4,1.85,5.8,5.4,3.2,3.0,0.55,1.6,1,0.8103958952997247,0.7606004151353789,1.4051105982372478,0.8004367992668555,0.4093578569914401,0,敗,59.06421430085599,0.8,,0.8,,ソフトバンク,-5.8,敗,勝,False,True,False,2026_final_test
2026-06-24,2026,regular,オリックス,1,PayPayドーム,中村 稔弥,田嶋 大樹,8.0,5.0,3.0,0.2692,-0.1667,3.0,1.0,6,65,0.5692307692307692,0.4,0.6,0.7,0.2,1.7,1.35,4.2,5.0,4.0,3.3,0.5,0.95,0,0.866941028194739,0.7777764022521573,1.8798175486893602,0.8491081030062226,0.3499248491118036,0,敗,65.00751508881963,0.5,,0.5,,ソフトバンク,2.5,勝,勝,True,False,False,2026_final_test
2026-06-25,2026,regular,オリックス,1,PayPayドーム,前田 純,髙島 泰都,5.0,2.0,3.0,-0.5,-0.3333,-8.062,1.0,6,66,0.5757575757575758,0.6,0.6,0.75,1.6,1.4,1.7,5.8,4.8,4.2,3.4,0.5,1.0,0,0.7696618094520646,0.912647164046067,2.9356926807643102,0.7982588803708651,0.4118108471370033,0,敗,58.81891528629968,0.9,,0.9,,ソフトバンク,2.1,勝,勝,True,False,False,2026_final_test
2026-06-30,2026,regular,西武,1,東京ドーム,上沢 直之,平良 海馬,6.0,0.0,6.0,0.1154,-0.1667,0.949,1.0,6,67,0.582089552238806,0.8,0.6,0.75,2.4,1.3,1.65,6.2,4.7,3.8,3.4,0.6,0.1,4,0.642771501914776,0.8118709986304975,0.8141041036239605,0.6765914012579203,0.5297729325501614,0,敗,47.02270674498386,,0.2,,0.2,西武,6.2,勝,勝,True,False,False,2026_final_test
2026-07-01,2026,regular,西武,1,PayPayドーム,前田 悠伍,ワイナンス,11.0,0.0,11.0,0.3,0.5,2.2,1.0,7,68,0.5882352941176471,0.8,0.6,0.75,3.0,1.8,1.85,5.4,5.0,2.4,3.2,0.6,0.35,0,0.6519663663034131,0.6639857124282006,1.4554575183379561,0.6543702355283706,0.5482899729461198,0,敗,45.17100270538802,0.7,,0.7,,ソフトバンク,10.3,勝,勝,True,False,False,2026_final_test
2026-07-02,2026,regular,西武,1,PayPayドーム,大津 亮介,武内 夏暉,3.0,1.0,2.0,0.1603,0.3334,2.434,1.0,7,69,0.5942028985507246,0.8,0.7,0.75,3.6,3.1,2.3,6.0,5.9,2.4,2.8,0.6,0.8,0,0.6997734771164738,0.8420324099777079,0.8064895094120443,0.7282252636887205,0.4836293992808431,0,敗,51.637060071915684,0.9,,0.9,,ソフトバンク,1.1,勝,敗,False,False,False,2026_final_test
2026-07-03,2026,regular,ロッテ,1,PayPayドーム,スチュワート・ジュニア,廣池 康志郎,3.0,2.0,1.0,0.6667,1.0,1.794,1.0,7,70,0.6,1.0,0.7,0.75,5.0,2.6,2.3,6.6,5.4,1.6,2.8,0.6,0.75,0,0.6011666955061266,0.8800446942095957,1.931643659753405,0.6569422952468204,0.5461829599780186,0,敗,45.38170400219814,1.0,,1.0,,ソフトバンク,0.0,分,勝,,False,False,2026_final_test
2026-07-04,2026,regular,ロッテ,1,PayPayドーム,北斗,ロング,1.0,8.0,-7.0,0.0,0.0,0.0,0.0,7,71,0.6056338028169014,1.0,0.8,0.75,4.6,3.1,2.2,5.6,5.7,1.0,2.6,0.6,0.75,0,0.6222416919558672,0.7592112105543348,1.3366037855228294,0.6496355956755607,0.5521448345798915,0,敗,44.78551654201085,0.7,,0.7,,ソフトバンク,-7.7,敗,勝,False,True,False,2026_final_test
2026-07-05,2026,regular,ロッテ,1,PayPayドーム,松本 晴,小島 和哉,7.0,2.0,5.0,0.1828,1.0,1.232,1.0,7,72,0.5972222222222222,0.8,0.8,0.7,2.6,2.5,1.8,4.8,5.5,2.2,3.0,0.55,0.0,0,0.7231125352470887,0.935048847057502,3.0913402029080745,0.7654997976091714,0.44697912682947494,0,敗,55.302087317052504,0.9,,0.9,,ソフトバンク,4.1,勝,勝,True,False,False,2026_final_test
2026-07-07,2026,regular,オリックス,0,京セラドーム大阪,上沢 直之,ジェリー,6.0,3.0,3.0,-0.0417,-0.3334,1.075,1.0,7,73,0.6027397260273972,0.8,0.8,0.75,2.4,2.7,2.3,5.0,5.2,2.6,2.5,0.5,1.1,1,0.7386276595026942,0.8817297316071302,1.4035659060114103,0.7672480739235813,0.44517811759724674,0,敗,55.482188240275335,0.4,,0.4,,ソフトバンク,2.6,勝,勝,True,False,False,2026_final_test
2026-07-08,2026,regular,オリックス,0,京セラドーム大阪,前田 悠伍,九里 亜蓮,2.0,3.0,-1.0,0.2182,0.3333,2.6,0.0,7,74,0.6081081081081081,0.8,0.8,0.75,0.8,2.2,2.3,4.0,5.0,3.2,2.8,0.5,0.95,0,0.7716509259362415,0.726396657208178,2.724830810086087,0.7626000721906288,0.4499489233050816,0,敗,55.005107669491835,0.8,,0.8,,ソフトバンク,-1.8,敗,勝,False,True,False,2026_final_test
2026-07-10,2026,regular,楽天,1,PayPayドーム,大津 亮介,早川 隆久,3.0,5.0,-2.0,0.0422,0.0,1.487,0.0,7,75,0.6,0.6,0.8,0.7,0.2,2.6,2.15,3.8,5.2,3.6,2.6,0.6,1.4,1,0.6438388285638176,0.8698764917614437,0.793516285336254,0.6890463612033428,0.5190660079664765,0,敗,48.09339920335235,1.1,,1.1,,ソフトバンク,-3.1,敗,敗,True,True,False,2026_final_test
