date,season,game_type,opponent,home,venue,hawks_starter,opponent_starter,hawks_score,opponent_score,margin,starter_win_diff,starter_recent_diff,starter_run_diff_advantage,target,month,games_before,season_win_rate,win_rate_5,win_rate_10,win_rate_20,run_diff_5,run_diff_10,run_diff_20,runs_for_5,runs_for_10,runs_against_5,runs_against_10,h2h_win_rate,h2h_run_diff,rest_days,p_linear,p_tree,predicted_margin,未校正ホークス勝率,校正済ホークス勝率,prediction,AI予測,AI勝率,hawks_handicap,opponent_handicap,hawks_handicap_raw,opponent_handicap_raw,giving_side,adjusted_margin,handicap_result,predicted_handicap_result,handicap_hit,通常的中,厳選予測,split
2026-05-24,2026,regular,日本ハム,1,PayPayドーム,前田 悠伍,北山 亘基,7.0,6.0,1.0,0.0667,0.0,-0.1,1.0,5,43,0.4883720930232558,0.6,0.4,0.45,3.6,1.5,0.35,6.0,4.5,2.4,3.0,0.75,1.9,0,0.22346185856527134,0.5650158397488935,-1.1554461633172637,0.2746949557428146,0.8012033152031584,1,勝,80.12033152031583,0.0,,0,,ソフトバンク,1.0,勝,敗,False,True,True,2026_final_test
2026-05-26,2026,interleague,巨人,0,東京ドーム,大津 亮介,則本 昂大,8.0,3.0,5.0,0.0897,-0.1667,1.615,1.0,5,44,0.5,0.6,0.4,0.45,3.0,1.1,0.1,6.4,4.4,3.4,3.3,0.4,-0.2,1,0.4106365622142301,0.7679147665382778,1.2589449490247187,0.4642282928628373,0.689411637323198,1,勝,68.9411637323198,1.2,,1.2,,ソフトバンク,3.8,勝,勝,True,True,False,2026_final_test
2026-05-27,2026,interleague,巨人,0,東京ドーム,アルメンタ,戸郷 翔征,1.0,5.0,-4.0,0.5,0.5,5.0,0.0,5,45,0.5111111111111111,0.8,0.5,0.5,4.2,1.9,0.4,7.8,5.2,3.6,3.3,0.5,0.6666666666666666,0,0.32850498408827933,0.5041236150555055,0.6204128437169045,0.35484777873336326,0.7548982669786102,1,勝,75.48982669786102,0.6,,0.6,,ソフトバンク,-4.6,敗,勝,False,False,True,2026_final_test
2026-05-28,2026,interleague,巨人,0,東京ドーム,スチュワート・ジュニア,田中 将大,8.0,4.0,4.0,0.1207,-0.5,0.6,1.0,5,46,0.5,0.8,0.5,0.45,4.4,1.6,0.05,7.4,5.2,3.0,3.6,0.42857142857142855,0.0,0,0.4155738536112043,0.7170932865975242,1.3676557226399337,0.4608017685591522,0.6915347343972993,1,勝,69.15347343972994,0.3,,0.3,,ソフトバンク,3.7,勝,勝,True,True,False,2026_final_test
2026-05-29,2026,interleague,広島,1,PayPayドーム,大関 友久,玉村 昇悟,2.0,0.0,2.0,0.5636,0.0,2.825,1.0,5,47,0.5106382978723404,0.8,0.6,0.45,3.2,2.3,0.0,7.0,5.7,3.8,3.4,0.8333333333333334,2.8333333333333335,0,0.36453182633720144,0.5824443296748912,0.7776665217547483,0.3972187018378549,0.7300064133927014,1,勝,73.00064133927015,1.7,,1.7,,ソフトバンク,0.30000000000000004,勝,敗,False,True,True,2026_final_test
2026-05-30,2026,interleague,広島,1,PayPayドーム,前田 純,森下 暢仁,4.0,2.0,2.0,0.5,0.3333,5.071,1.0,5,48,0.5208333333333334,0.8,0.7,0.5,1.6,2.6,0.45,5.2,5.6,3.6,3.0,0.8571428571428571,2.7142857142857144,0,0.3510864961156908,0.603222635201394,0.23657505452561423,0.3889069169785463,0.7349270356877714,1,勝,73.49270356877715,1.5,,1.5,,ソフトバンク,0.5,勝,敗,False,True,True,2026_final_test
2026-05-31,2026,interleague,広島,1,PayPayドーム,徐 若熙,岡本 駿,3.0,1.0,2.0,-0.3,-0.5,-3.0,1.0,5,49,0.5306122448979592,0.8,0.7,0.55,1.8,2.4,0.95,4.6,5.5,2.8,3.1,0.875,2.625,0,0.42796774673579757,0.8986831818128039,1.5603994003687485,0.49857506199734847,0.6677834424887249,1,勝,66.77834424887249,1.3,,1.3,,ソフトバンク,0.7,勝,勝,True,True,False,2026_final_test
2026-06-02,2026,interleague,中日,0,ナゴヤドーム,大津 亮介,マラー,3.0,0.0,3.0,0.1,-0.1667,1.7,1.0,6,50,0.54,0.8,0.8,0.55,1.2,2.7,0.95,3.6,5.7,2.4,3.0,0.8333333333333334,2.6666666666666665,1,0.5417989797905535,0.8978500633878983,1.4368164578702185,0.5952066423301552,0.602576204544117,1,勝,60.2576204544117,1.0,,1.0,,ソフトバンク,2.0,勝,勝,True,True,False,2026_final_test
2026-06-04,2026,interleague,中日,0,ナゴヤドーム,スチュワート・ジュニア,金丸 夢斗,2.0,1.0,1.0,0.6333,0.3333,4.71,1.0,6,51,0.5490196078431373,1.0,0.9,0.6,2.6,3.5,1.5,4.0,5.7,1.4,2.2,0.8571428571428571,2.7142857142857144,1,0.5619844523453231,0.7479025135654488,0.8120618676779695,0.589872161528342,0.6063833957520929,1,勝,60.63833957520929,0.4,,0.4,,ソフトバンク,0.6,勝,勝,True,True,False,2026_final_test
2026-06-05,2026,interleague,DeNA,0,横浜スタジアム,大関 友久,篠木 健太郎,3.0,8.0,-5.0,0.0714,-0.1667,0.845,0.0,6,52,0.5576923076923077,1.0,0.9,0.6,2.0,2.6,1.5,2.8,4.9,0.8,2.3,0.8333333333333334,2.6666666666666665,0,0.5252204263718746,0.6544273936388619,2.543945151435466,0.5446014714619227,0.6376425692704685,1,勝,63.764256927046844,1.2,,1.2,,ソフトバンク,-6.2,敗,勝,False,False,False,2026_final_test
2026-06-06,2026,interleague,DeNA,0,横浜スタジアム,前田 悠伍,庄司 陽斗,6.0,3.0,3.0,0.2143,0.5,0.571,1.0,6,53,0.5471698113207547,0.8,0.8,0.6,0.6,1.1,1.3,3.0,4.1,2.4,3.0,0.7142857142857143,1.5714285714285714,0,0.5766607513127636,0.643124646846353,3.3181951674776857,0.586630335642802,0.6086834117638128,1,勝,60.86834117638128,0.8,,0.8,,ソフトバンク,2.2,勝,勝,True,True,False,2026_final_test
2026-06-07,2026,interleague,DeNA,0,横浜スタジアム,徐 若熙,尾形 崇斗,4.0,2.0,2.0,-0.1667,-0.1667,-2.167,1.0,6,54,0.5555555555555556,0.8,0.8,0.6,0.8,1.3,1.2,3.4,4.0,2.6,2.7,0.75,1.75,0,0.5882529852514797,0.8383177427391744,3.151517834483616,0.625762698874634,0.580192528937682,1,勝,58.019252893768204,0.3,,0.3,,ソフトバンク,1.7,勝,勝,True,True,False,2026_final_test
2026-06-09,2026,interleague,阪神,1,PayPayドーム,大津 亮介,才木 浩人,10.0,4.0,6.0,0.1098,0.1667,0.732,1.0,6,55,0.5636363636363636,0.8,0.8,0.65,0.8,1.0,1.45,3.6,3.6,2.8,2.6,0.6666666666666666,0.5,1,0.5660274834646957,0.7009041080415612,1.7450999214041651,0.5862589771512254,0.6089462345139077,1,勝,60.89462345139077,0.3,,0.3,,ソフトバンク,5.7,勝,勝,True,True,False,2026_final_test
2026-06-10,2026,interleague,阪神,1,PayPayドーム,松本 晴,大竹 耕太郎,6.0,2.0,4.0,-0.0357,0.1667,-0.793,1.0,6,56,0.5714285714285714,0.8,0.9,0.7,1.4,2.0,1.8,5.0,4.5,3.6,2.5,0.7142857142857143,1.2857142857142858,0,0.512880054648606,0.6090838688399215,0.6771971200094874,0.5273106267773033,0.6491392898365608,1,勝,64.91392898365608,0.3,,0.3,,ソフトバンク,3.7,勝,勝,True,True,False,2026_final_test
2026-06-11,2026,interleague,阪神,1,PayPayドーム,スチュワート・ジュニア,伊藤 将司,3.0,2.0,1.0,0.6452,0.6667,3.719,1.0,6,57,0.5789473684210527,0.8,0.9,0.75,2.0,2.0,2.15,5.8,4.3,3.8,2.3,0.75,1.625,0,0.6039602357619002,0.6774004172926783,0.4611890592723412,0.6149762629915169,0.5882109004681699,1,勝,58.82109004681699,0.2,,0.2,,ソフトバンク,0.8,勝,勝,True,True,False,2026_final_test
2026-06-12,2026,interleague,ヤクルト,1,PayPayドーム,前田 純,吉村 貢司郎,2.0,4.0,-2.0,0.5385,0.6667,5.466,0.0,6,58,0.5862068965517241,1.0,0.9,0.8,3.2,1.9,2.25,5.8,4.4,2.6,2.5,0.5,0.5,0,0.6244680287665694,0.6893119952749844,1.6281027568757112,0.6341946237428315,0.5738295927407236,1,勝,57.38295927407236,1.3,,1.3,,ソフトバンク,-3.3,敗,勝,False,False,False,2026_final_test
2026-06-13,2026,interleague,ヤクルト,1,PayPayドーム,前田 悠伍,山野 太一,8.0,1.0,7.0,-0.25,0.0,-2.625,1.0,6,59,0.576271186440678,0.8,0.8,0.75,2.2,1.5,1.95,5.0,4.2,2.8,2.7,0.42857142857142855,0.14285714285714285,0,0.6918599605562886,0.7867954526205136,2.1110891965413185,0.7061002843659223,0.5155824952299424,0,敗,48.44175047700576,0.8,,0.8,,ソフトバンク,6.2,勝,勝,True,False,False,2026_final_test
2026-06-14,2026,interleague,ヤクルト,1,PayPayドーム,アルメンタ,奥川 恭伸,0.0,4.0,-4.0,-0.5,-0.5,-4.0,0.0,6,60,0.5833333333333334,0.8,0.8,0.8,3.2,2.0,2.35,5.8,4.7,2.6,2.7,0.5,1.0,0,0.7218563537033267,0.8918001626000754,2.1042006307043124,0.747347925037839,0.4781246264576114,0,敗,52.18753735423887,1.2,,1.2,,ソフトバンク,-5.2,敗,勝,False,True,False,2026_final_test
2026-06-19,2026,regular,日本ハム,0,エスコンF,大津 亮介,伊藤 大海,3.0,4.0,-1.0,0.0308,0.3333,1.362,0.0,6,61,0.5737704918032787,0.6,0.7,0.8,1.2,1.3,2.4,3.8,4.4,2.6,3.1,0.75,1.9,4,0.2283427051963536,0.7848080761003526,-1.3181594234491598,0.31181251083195344,0.7798218459989136,1,勝,77.98218459989135,0.3,,0.3,,ソフトバンク,-1.3,敗,敗,True,False,True,2026_final_test
2026-06-20,2026,regular,日本ハム,0,エスコンF,スチュワート・ジュニア,孫 易磊,10.0,7.0,3.0,0.6562,1.0,2.727,1.0,6,62,0.5645161290322581,0.4,0.6,0.75,0.2,1.1,1.85,3.2,4.5,3.0,3.4,0.7,1.8,0,0.48396329640937874,0.5492737083177006,0.9578918596760904,0.493759858195627,0.670856040512634,1,勝,67.0856040512634,,0.2,,0.2,日本ハム,3.2,勝,勝,True,True,False,2026_final_test
2026-06-21,2026,regular,日本ハム,0,エスコンF,前田 悠伍,柴田 獅子,8.0,0.0,8.0,0.2778,0.5,1.556,1.0,6,63,0.5714285714285714,0.4,0.7,0.75,0.6,1.9,1.5,4.6,5.2,4.0,3.3,0.7,1.8,0,0.48185373989027114,0.8165229241435474,0.3099031793659187,0.5320541175282626,0.6460073542555304,1,勝,64.60073542555304,,0.0,,0,日本ハム,8.0,勝,勝,True,True,False,2026_final_test
2026-06-23,2026,regular,オリックス,1,PayPayドーム,上沢 直之,ジェリー,0.0,5.0,-5.0,0.1316,0.1667,3.605,0.0,6,64,0.578125,0.6,0.7,0.75,2.6,2.4,1.85,5.8,5.4,3.2,3.0,0.55,1.6,1,0.8066359448529534,0.8129225028800268,1.114803521520041,0.8075789285570144,0.4158848277690471,0,敗,58.41151722309529,0.8,,0.8,,ソフトバンク,-5.8,敗,勝,False,True,False,2026_final_test
2026-06-24,2026,regular,オリックス,1,PayPayドーム,中村 稔弥,田嶋 大樹,8.0,5.0,3.0,0.2692,-0.1667,3.0,1.0,6,65,0.5692307692307692,0.4,0.6,0.7,0.2,1.7,1.35,4.2,5.0,4.0,3.3,0.5,0.95,0,0.8857383451848099,0.7919666746376227,2.590750633507943,0.8716725946027318,0.3347687286001671,0,敗,66.5231271399833,0.5,,0.5,,ソフトバンク,2.5,勝,勝,True,False,False,2026_final_test
2026-06-25,2026,regular,オリックス,1,PayPayドーム,前田 純,髙島 泰都,5.0,2.0,3.0,-0.5,-0.3333,-8.062,1.0,6,66,0.5757575757575758,0.6,0.6,0.75,1.6,1.4,1.7,5.8,4.8,4.2,3.4,0.5,1.0,0,0.8088411637676415,0.8978867059175963,3.8407274842439225,0.8221979950901347,0.3990158957531989,0,敗,60.09841042468012,0.9,,0.9,,ソフトバンク,2.1,勝,勝,True,False,False,2026_final_test
2026-06-30,2026,regular,西武,1,東京ドーム,上沢 直之,平良 海馬,6.0,0.0,6.0,0.1154,-0.1667,0.949,1.0,6,67,0.582089552238806,0.8,0.6,0.75,2.4,1.3,1.65,6.2,4.7,3.8,3.4,0.6,0.1,4,0.6580706315657684,0.8967097756295447,0.8145924786541959,0.6938665031753348,0.5260611599159034,0,敗,47.39388400840966,,0.2,,0.2,西武,6.2,勝,勝,True,False,False,2026_final_test
2026-07-01,2026,regular,西武,1,PayPayドーム,前田 悠伍,ワイナンス,11.0,0.0,11.0,0.3,0.5,2.2,1.0,7,68,0.5882352941176471,0.8,0.6,0.75,3.0,1.8,1.85,5.4,5.0,2.4,3.2,0.6,0.35,0,0.6519331599872109,0.7556659313280238,1.2849352666244858,0.6674930756883328,0.5478101302031105,0,敗,45.21898697968895,0.7,,0.7,,ソフトバンク,10.3,勝,勝,True,False,False,2026_final_test
2026-07-02,2026,regular,西武,1,PayPayドーム,大津 亮介,武内 夏暉,3.0,1.0,2.0,0.1603,0.3334,2.434,1.0,7,69,0.5942028985507246,0.8,0.7,0.75,3.6,3.1,2.3,6.0,5.9,2.4,2.8,0.6,0.8,0,0.6325676966259253,0.7694628266963505,0.6030740341908567,0.6531019661364891,0.5592384343145406,0,敗,44.07615656854594,0.9,,0.9,,ソフトバンク,1.1,勝,敗,False,False,False,2026_final_test
2026-07-03,2026,regular,ロッテ,1,PayPayドーム,スチュワート・ジュニア,廣池 康志郎,3.0,2.0,1.0,0.6667,1.0,1.794,1.0,7,70,0.6,1.0,0.7,0.75,5.0,2.6,2.3,6.6,5.4,1.6,2.8,0.6,0.75,0,0.6131008667789107,0.8561345628897061,1.8255778787963035,0.64955592119553,0.5620104784660396,0,敗,43.798952153396044,1.0,,1.0,,ソフトバンク,0.0,分,勝,,False,False,2026_final_test
2026-07-04,2026,regular,ロッテ,1,PayPayドーム,北斗,ロング,1.0,8.0,-7.0,0.0,0.0,0.0,0.0,7,71,0.6056338028169014,1.0,0.8,0.75,4.6,3.1,2.2,5.6,5.7,1.0,2.6,0.6,0.75,0,0.6657925422679882,0.8259753203323443,1.7567121453464318,0.6898199589776416,0.5294704911443575,0,敗,47.05295088556425,0.7,,0.7,,ソフトバンク,-7.7,敗,勝,False,True,False,2026_final_test
2026-07-05,2026,regular,ロッテ,1,PayPayドーム,松本 晴,小島 和哉,7.0,2.0,5.0,0.1828,1.0,1.232,1.0,7,72,0.5972222222222222,0.8,0.8,0.7,2.6,2.5,1.8,4.8,5.5,2.2,3.0,0.55,0.0,0,0.6651661344022348,0.895645668075181,2.514199352161498,0.6997380644531768,0.5210647073158341,0,敗,47.89352926841659,0.9,,0.9,,ソフトバンク,4.1,勝,勝,True,False,False,2026_final_test
2026-07-07,2026,regular,オリックス,0,京セラドーム大阪,上沢 直之,ジェリー,6.0,3.0,3.0,-0.0417,-0.3334,1.075,1.0,7,73,0.6027397260273972,0.8,0.8,0.75,2.4,2.7,2.3,5.0,5.2,2.6,2.5,0.5,1.1,1,0.7629615007908159,0.9079651368439107,1.5670061822741266,0.7847120461987802,0.44076477048838475,0,敗,55.923522951161516,0.4,,0.4,,ソフトバンク,2.6,勝,勝,True,False,False,2026_final_test
2026-07-08,2026,regular,オリックス,0,京セラドーム大阪,前田 悠伍,九里 亜蓮,2.0,3.0,-1.0,0.2182,0.3333,2.6,0.0,7,74,0.6081081081081081,0.8,0.8,0.75,0.8,2.2,2.3,4.0,5.0,3.2,2.8,0.5,0.95,0,0.7648154915011268,0.7711140849576575,2.0108844278881888,0.7657602805196064,0.4601761519149236,0,敗,53.98238480850763,0.8,,0.8,,ソフトバンク,-1.8,敗,勝,False,True,False,2026_final_test
2026-07-10,2026,regular,楽天,1,PayPayドーム,大津 亮介,早川 隆久,3.0,5.0,-2.0,0.0422,0.0,1.487,0.0,7,75,0.6,0.6,0.8,0.7,0.2,2.6,2.15,3.8,5.2,3.6,2.6,0.6,1.4,1,0.6606864143760067,0.7574632227986149,1.2358656182169723,0.675202935639398,0.5415642844480978,0,敗,45.84357155519022,1.1,,1.1,,ソフトバンク,-3.1,敗,勝,False,True,False,2026_final_test
2026-07-11,2026,regular,楽天,1,PayPayドーム,大関 友久,ウレーニャ,9.0,2.0,7.0,0.0614,-0.1667,2.746,1.0,7,76,0.5921052631578947,0.4,0.7,0.65,-0.4,2.1,1.75,3.8,4.7,4.2,2.6,0.6,1.65,0,0.7057235644053063,0.8690869047431573,0.7880580666852318,0.7302280654559838,0.4940995063484543,0,敗,50.59004936515456,1.1,,1.1,,ソフトバンク,5.9,勝,敗,False,False,False,2026_final_test
2026-07-12,2026,regular,楽天,1,PayPayドーム,松本 晴,古謝 樹,3.0,0.0,3.0,0.0385,0.3333,1.238,1.0,7,77,0.5974025974025974,0.6,0.7,0.65,2.4,2.5,1.9,5.4,5.1,3.0,2.6,0.6,1.9,0,0.4920417385981512,0.6933715847801397,-0.31653285732101,0.5222412155254494,0.6524687099870453,1,勝,65.24687099870454,1.2,,1.2,,ソフトバンク,1.8,勝,敗,False,True,False,2026_final_test
2026-07-14,2026,regular,日本ハム,0,エスコンF,上沢 直之,北山 亘基,4.0,2.0,2.0,0.0886,0.3334,0.667,1.0,7,78,0.6025641025641025,0.6,0.7,0.65,2.0,2.2,2.0,4.6,4.8,2.6,2.6,0.7,2.05,1,0.281156421893032,0.8836375452769146,-1.0368261710807807,0.37152859040061437,0.7451523248174581,1,勝,74.51523248174581,,0.2,,0.2,日本ハム,2.2,勝,敗,False,True,True,2026_final_test
2026-07-15,2026,regular,日本ハム,0,エスコンF,スチュワート・ジュニア,加藤 貴之,6.0,7.0,-1.0,0.6765,1.0,3.467,0.0,7,79,0.6075949367088608,0.6,0.7,0.7,1.8,1.3,2.2,4.2,4.1,2.4,2.8,0.7,2.1,0,0.4189287691720645,0.8394048500067586,0.5898827597083025,0.4820001812972686,0.6783026281744254,1,勝,67.83026281744255,,0.4,,0.4,日本ハム,-0.6,敗,勝,False,False,False,2026_final_test
2026-07-16,2026,regular,日本ハム,0,エスコンF,上茶谷 大河,伊藤 大海,6.0,2.0,4.0,0.3889,0.3333,0.5,1.0,7,80,0.6,0.6,0.6,0.65,1.8,1.0,1.8,5.0,4.4,3.2,3.4,0.65,1.9,0,0.21535574914721145,0.8482021047459065,-0.48048986444990627,0.3102827024870156,0.7807039669296154,1,勝,78.07039669296154,,0.5,,0.5,日本ハム,4.5,勝,勝,True,True,True,2026_final_test
2026-07-18,2026,regular,ロッテ,0,ZOZOマリンスタジアム,大津 亮介,廣池 康志郎,5.0,4.0,1.0,0.6,0.3333,2.689,1.0,7,81,0.6049382716049383,0.8,0.6,0.7,3.0,1.3,2.2,5.6,4.7,2.6,3.4,0.55,-0.05,1,0.49016630512091447,0.9369939564792092,1.2443517000600293,0.5571904528246586,0.6291267930271546,1,勝,62.91267930271546,1.7,,1.7,,ソフトバンク,-0.7,敗,敗,True,True,False,2026_final_test
2026-07-19,2026,regular,ロッテ,0,ZOZOマリンスタジアム,前田 悠伍,ロング,3.0,0.0,3.0,-0.25,-0.3333,-4.333,1.0,7,82,0.6097560975609756,0.8,0.7,0.75,1.8,2.1,2.3,4.8,5.1,3.0,3.0,0.6,0.15,0,0.6306812621158965,0.9627929691615066,1.9614279521307447,0.680498018172738,0.5372223395791065,0,敗,46.277766042089354,1.4,,1.4,,ソフトバンク,1.6,勝,勝,True,False,False,2026_final_test
2026-07-20,2026,regular,ロッテ,0,ZOZOマリンスタジアム,大関 友久,ジャクソン,5.0,4.0,1.0,0.069,0.1667,0.85,1.0,7,83,0.6144578313253012,0.8,0.7,0.75,1.8,1.9,2.3,4.8,4.7,3.0,2.8,0.6,-0.15,0,0.6187542207428867,0.9559651353786714,1.7513272970227924,0.6693358579382545,0.5463253228133218,0,敗,45.36746771866782,0.5,,0.5,,ソフトバンク,0.5,勝,勝,True,False,False,2026_final_test
2026-07-21,2026,regular,オリックス,1,PayPayドーム,上沢 直之,エスピノーザ,1.0,2.0,-1.0,0.2143,0.3333,3.393,0.0,7,84,0.6190476190476191,0.8,0.7,0.75,1.6,1.7,1.95,5.0,4.6,3.4,2.9,0.45,0.5,0,0.780294542412146,0.8317698746161402,2.3553617721820475,0.7880158422427451,0.4372740559492504,0,敗,56.27259440507496,0.8,,0.8,,ソフトバンク,-1.8,敗,勝,False,True,False,2026_final_test
2026-07-22,2026,regular,オリックス,1,PayPayドーム,スチュワート・ジュニア,片山 楽生,22.0,2.0,20.0,0.1571,0.1667,0.75,1.0,7,85,0.611764705882353,0.8,0.7,0.75,1.6,1.7,2.15,4.0,4.5,2.4,2.8,0.4,0.4,0,0.828571012247656,0.9292613404910476,2.690970170434433,0.8436745614841646,0.37263499312614584,0,敗,62.73650068738541,1.2,,1.2,,ソフトバンク,18.8,勝,勝,True,False,False,2026_final_test
2026-07-23,2026,regular,オリックス,1,PayPayドーム,松本 晴,山口 廉王,6.0,5.0,1.0,0.0161,0.5,0.545,1.0,7,86,0.6162790697674418,0.8,0.8,0.75,4.8,3.9,3.0,7.2,6.4,2.4,2.5,0.4,1.35,0,0.7655207029672885,0.8478434179609772,1.118972885331435,0.7778691102163418,0.44789112959965005,0,敗,55.210887040035,1.5,,1半3,,ソフトバンク,-0.5,敗,敗,True,False,False,2026_final_test
2026-07-24,2026,regular,西武,0,メットライフドーム,上茶谷 大河,渡邉 勇太朗,7.0,3.0,4.0,0.7778,0.6667,4.833,1.0,7,87,0.6206896551724138,0.8,0.8,0.75,4.8,3.3,2.9,7.4,6.1,2.6,2.8,0.6,0.7,0,0.6920902713718197,0.641889992936812,1.7776585004826613,0.6845602296065686,0.5338615380949857,0,敗,46.61384619050143,0.6,,0.6,,ソフトバンク,3.4,勝,勝,True,False,False,2026_final_test
2026-07-25,2026,regular,西武,0,メットライフドーム,大津 亮介,武内 夏暉,6.0,8.0,-2.0,0.2087,0.6667,2.474,0.0,7,88,0.625,0.8,0.8,0.75,5.0,3.4,2.8,8.2,6.5,3.2,3.1,0.6,0.7,0,0.5855201226584787,0.45923009163049333,1.420958218101642,0.5665766180042809,0.6226923824722819,1,勝,62.26923824722819,0.9,,0.9,,ソフトバンク,-2.9,敗,勝,False,False,False,2026_final_test
2026-07-26,2026,regular,西武,0,メットライフドーム,前田 悠伍,髙橋 光成,3.0,0.0,3.0,0.2136,-0.3333,2.025,1.0,7,89,0.6179775280898876,0.6,0.7,0.7,4.4,3.0,2.15,8.4,6.7,4.0,3.7,0.55,0.45,0,0.7591445744418731,0.8041231459504354,0.7003578232627754,0.7658913601681575,0.460045295213908,0,敗,53.9954704786092,0.7,,0.7,,ソフトバンク,2.3,勝,勝,True,False,False,2026_final_test
2026-08-01,2026,regular,楽天,0,楽天モバイル,上茶谷 大河,早川 隆久,5.0,0.0,5.0,0.375,0.0,2.5,1.0,8,90,0.6222222222222222,0.8,0.8,0.7,5.2,3.4,2.2,8.8,6.4,3.6,3.0,0.6,1.5,5,0.2734665840776448,0.617018693815103,-2.2933913153815646,0.3249994005382635,0.7722098359038759,1,勝,77.22098359038759,0.7,,0.7,,ソフトバンク,4.3,勝,敗,False,True,True,2026_final_test
2026-08-02,2026,regular,楽天,0,楽天モバイル,前田 悠伍,古謝 樹,10.0,6.0,4.0,0.3571,0.3334,3.643,1.0,8,91,0.6263736263736264,0.8,0.8,0.7,2.2,3.5,2.4,5.4,6.3,3.2,2.8,0.6,1.7,0,0.3916863451228065,0.43050935232311216,-1.1871102073772186,0.3975097962028523,0.7298337022342767,1,勝,72.98337022342767,1.6,,1.6,,ソフトバンク,2.4,勝,敗,False,True,True,2026_final_test
2026-08-04,2026,regular,日本ハム,1,京セラドーム大阪,上沢 直之,伊藤 大海,1.0,0.0,1.0,0.049,0.3334,0.83,1.0,8,92,0.6304347826086957,0.8,0.8,0.75,2.8,3.8,2.95,6.2,6.8,3.4,3.0,0.65,2.05,1,0.43203870465891675,0.5516878370131244,-0.8982892833568412,0.44998607451204786,0.6981988567879651,1,勝,69.81988567879651,0.6,,0.6,,ソフトバンク,0.4,勝,敗,False,True,False,2026_final_test
2026-08-05,2026,regular,日本ハム,1,PayPayドーム,大津 亮介,北山 亘基,7.0,5.0,2.0,0.0957,0.0,1.346,1.0,8,93,0.6344086021505376,0.8,0.8,0.75,2.2,3.6,2.75,5.0,6.6,2.8,3.0,0.65,2.0,0,0.4119438375252786,0.5772935319524714,-1.0898562166469095,0.4367462916893575,0.7062836534145951,1,勝,70.62836534145951,0.6,,0.6,,ソフトバンク,1.4,勝,敗,False,True,True,2026_final_test
2026-08-06,2026,regular,日本ハム,1,PayPayドーム,スチュワート・ジュニア,細野 晴希,2.0,6.0,-4.0,0.6667,0.6667,11.27,0.0,8,94,0.6382978723404256,1.0,0.8,0.75,3.0,3.7,2.7,5.2,6.8,2.2,3.1,0.7,2.15,0,0.4293055727356181,0.4224407742396713,-2.5888573805319837,0.42827585296122606,0.7114168475215306,1,勝,71.14168475215305,0.2,,0.2,,ソフトバンク,-4.2,敗,敗,True,False,True,2026_final_test
2026-08-07,2026,regular,西武,0,メットライフドーム,松本 晴,髙橋 光成,5.0,2.0,3.0,0.0312,0.3333,0.259,1.0,8,95,0.631578947368421,0.8,0.8,0.75,1.6,3.4,2.55,5.0,6.9,3.4,3.5,0.55,0.45,0,0.6947367651472643,0.6413278600806382,1.7331086882364406,0.6867254293872704,0.5320593971146534,0,敗,46.79406028853465,0.4,,0.4,,ソフトバンク,2.6,勝,勝,True,False,False,2026_final_test
2026-08-08,2026,regular,西武,0,メットライフドーム,上茶谷 大河,隅田 知一郎,1.0,2.0,-1.0,0.6154,0.3333,4.423,0.0,8,96,0.6354166666666666,0.8,0.8,0.8,1.2,1.7,2.8,5.0,5.2,3.8,3.5,0.55,0.55,0,0.6055534586648635,0.7304163689747804,1.4979194554945208,0.624282895211351,0.5813005028701315,1,勝,58.13005028701315,0.3,,0.3,,ソフトバンク,-1.3,敗,勝,False,False,False,2026_final_test
2026-08-09,2026,regular,西武,0,メットライフドーム,前田 悠伍,武内 夏暉,5.0,0.0,5.0,0.3455,0.6667,3.345,1.0,8,97,0.6288659793814433,0.6,0.7,0.75,0.2,1.5,2.4,3.2,4.7,3.0,3.2,0.5,0.35,0,0.6391596811669431,0.7380463413659067,1.8785748995351246,0.6539926801967877,0.5585394723261204,0,敗,44.14605276738796,0.8,,0.8,,ソフトバンク,4.2,勝,勝,True,False,False,2026_final_test
2026-08-11,2026,regular,ロッテ,1,PayPayドーム,モイネロ,河村 説人,16.0,2.0,14.0,0.2547,0.5,2.054,1.0,8,98,0.6326530612244898,0.6,0.7,0.75,1.0,1.6,2.5,4.0,4.5,3.0,2.9,0.6,-0.15,1,0.7652809915217954,0.8040258623476471,1.9659480925099302,0.7710927221456731,0.4548157340867415,0,敗,54.518426591325856,1.5,,1半5,,ソフトバンク,12.5,勝,勝,True,False,False,2026_final_test
2026-08-12,2026,regular,ロッテ,1,PayPayドーム,上沢 直之,ロング,10.0,4.0,6.0,0.1364,0.1667,-0.909,1.0,8,99,0.6363636363636364,0.6,0.8,0.75,3.4,3.2,3.1,5.8,5.5,2.4,2.3,0.65,0.8,0,0.6801760570889357,0.616245258943909,0.6924489994782215,0.6705864373671817,0.5453148214172484,0,敗,45.468517858275156,1.5,,1半2,,ソフトバンク,4.5,勝,敗,False,False,False,2026_final_test
