date,season,game_type,opponent,home,venue,hawks_starter,opponent_starter,hawks_score,opponent_score,margin,starter_win_diff,starter_recent_diff,starter_run_diff_advantage,target,month,games_before,season_win_rate,win_rate_5,win_rate_10,win_rate_20,run_diff_5,run_diff_10,run_diff_20,runs_for_5,runs_for_10,runs_against_5,runs_against_10,h2h_win_rate,h2h_run_diff,rest_days,p_linear,p_tree,predicted_margin,未校正ホークス勝率,校正済ホークス勝率,prediction,AI予測,AI勝率,hawks_handicap,opponent_handicap,hawks_handicap_raw,opponent_handicap_raw,giving_side,adjusted_margin,handicap_result,predicted_handicap_result,handicap_hit,通常的中,厳選予測,split
2025-08-26,2025,regular,楽天,0,弘前はるか夢球場,大関 友久,岸 孝之,3.0,10.0,-7.0,0.6341,1.0,2.512,0.0,8,104,0.625,0.4,0.6,0.75,-0.6,-0.1,1.6,3.2,2.7,3.8,2.8,0.55,0.3,1,0.4683264692623216,0.7314275930491719,1.7739918021793382,0.5472568063983767,0.6501292883771322,1,勝,65.01292883771322,1.4,,1.4,,ソフトバンク,-8.4,敗,勝,False,False,False,2025_oof_calibration
2025-08-27,2025,regular,楽天,0,秋田こまちスタジアム,大津 亮介,古謝 樹,3.0,1.0,2.0,0.2267,0.0,2.747,1.0,8,105,0.6190476190476191,0.2,0.5,0.7,-2.6,-1.1,0.85,2.8,2.6,5.4,3.7,0.5,-0.4,0,0.4303456285962292,0.5104822544037664,1.1401186656323747,0.45438661633849037,0.7039851941499559,1,勝,70.39851941499559,1.2,,1.2,,ソフトバンク,0.8,勝,敗,False,True,False,2025_oof_calibration
2025-08-29,2025,regular,ロッテ,0,ZOZOマリンスタジアム,上沢 直之,ボス,3.0,1.0,2.0,-0.15,0.0,-1.95,1.0,8,106,0.6226415094339622,0.2,0.5,0.7,-2.4,-1.0,0.85,2.4,2.8,4.8,3.8,0.7,1.6,1,0.45477547043838645,0.49535544067017223,1.1243166857065905,0.46694946150792216,0.6969588442263461,1,勝,69.6958844226346,1.2,,1.2,,ソフトバンク,0.8,勝,敗,False,True,False,2025_oof_calibration
2025-08-30,2025,regular,ロッテ,0,ZOZOマリンスタジアム,有原 航平,サモンズ,4.0,6.0,-2.0,-0.3462,-0.6667,-1.148,0.0,8,107,0.6261682242990654,0.4,0.5,0.7,-1.8,-1.0,0.8,2.4,2.8,4.2,3.8,0.7,1.3,0,0.4771410590404017,0.4272105853884783,2.3406203668845773,0.46216191694482467,0.6996443575632169,1,勝,69.96443575632169,1.0,,1.0,,ソフトバンク,-3.0,敗,勝,False,False,False,2025_oof_calibration
2025-08-31,2025,regular,ロッテ,0,ZOZOマリンスタジアム,松本 晴,小島 和哉,3.0,4.0,-1.0,-0.2143,0.0,-1.2,0.0,8,108,0.6203703703703703,0.4,0.5,0.65,-1.2,-0.7,0.65,2.6,3.0,3.8,3.7,0.65,1.15,0,0.5238583514222463,0.42189666181469765,1.6642787512841255,0.4932698445399817,0.6820055522291607,1,勝,68.20055522291607,0.8,,0.8,,ソフトバンク,-1.8,敗,勝,False,False,False,2025_oof_calibration
2025-09-02,2025,regular,オリックス,1,PayPayドーム,モイネロ,宮城 大弥,2.0,1.0,1.0,0.2391,0.0,1.83,1.0,9,109,0.6146788990825688,0.4,0.4,0.6,-1.2,-0.9,0.5,3.2,3.2,4.4,4.1,0.8,2.5,1,0.5111041522235429,0.4578039689101701,1.2663714056064035,0.49511409722953104,0.6809448785233266,1,勝,68.09448785233266,0.6,,0.6,,ソフトバンク,0.4,勝,勝,True,True,False,2025_oof_calibration
2025-09-03,2025,regular,オリックス,1,PayPayドーム,大関 友久,寺西 成騎,7.0,1.0,6.0,0.119,0.1667,1.318,1.0,9,110,0.6181818181818182,0.6,0.4,0.6,0.4,-1.1,0.4,3.0,2.9,2.6,4.0,0.85,2.7,0,0.4128480295919782,0.7519126120458384,1.7372486769835667,0.5145674043281363,0.669643053494319,1,勝,66.9643053494319,1.7,,1.7,,ソフトバンク,4.3,勝,勝,True,True,False,2025_oof_calibration
2025-09-04,2025,regular,オリックス,1,PayPayドーム,上沢 直之,田嶋 大樹,8.0,0.0,8.0,-0.2699,0.0,-2.937,1.0,9,111,0.6216216216216216,0.6,0.4,0.6,1.2,-0.6,0.35,3.8,3.1,2.6,3.7,0.85,2.75,0,0.4962934259684912,0.7087463619968539,1.5116674633166531,0.560029306777,0.6423032767890176,1,勝,64.23032767890176,0.8,,0.8,,ソフトバンク,7.2,勝,勝,True,True,False,2025_oof_calibration
2025-09-05,2025,regular,楽天,1,PayPayドーム,大津 亮介,古謝 樹,11.0,0.0,11.0,0.1483,0.3333,2.258,1.0,9,112,0.625,0.6,0.5,0.65,2.4,0.3,0.9,4.8,3.6,2.4,3.3,0.5,-0.35,0,0.585933344015564,0.7994739716252697,1.6763087077779988,0.6499955322984756,0.5830245600944857,0,敗,41.69754399055143,1.4,,1.4,,ソフトバンク,9.6,勝,勝,True,False,False,2025_oof_calibration
2025-09-06,2025,regular,楽天,1,PayPayドーム,有原 航平,荘司 康誠,2.0,1.0,1.0,-0.3585,-1.0,-4.54,1.0,9,113,0.6283185840707964,0.8,0.6,0.65,5.0,1.9,1.0,6.2,4.4,1.2,2.5,0.5,-0.1,0,0.7459199833490412,0.9236105852635231,3.3775174519611415,0.7992271639233857,0.4576608046279653,0,敗,54.23391953720347,1.0,,1.0,,ソフトバンク,0.0,分,勝,,False,False,2025_oof_calibration
2025-09-07,2025,regular,楽天,1,PayPayドーム,松本 晴,藤井 聖,2.0,4.0,-2.0,0.0917,0.0,-1.0,0.0,9,114,0.631578947368421,1.0,0.7,0.65,5.4,2.1,1.0,6.0,4.6,0.6,2.5,0.5,-0.15,0,0.5651429605703162,0.8919952774045536,2.2930990770684305,0.6631986556205874,0.5735664001738048,0,敗,42.64335998261952,1.0,,1.0,,ソフトバンク,-3.0,敗,勝,False,True,False,2025_oof_calibration
2025-09-09,2025,regular,日本ハム,0,エスコンF,モイネロ,伊藤 大海,4.0,7.0,-3.0,0.3161,0.3334,2.283,0.0,9,115,0.6260869565217392,0.8,0.7,0.6,4.8,2.6,0.75,6.0,4.5,1.2,1.9,0.55,0.0,1,0.481375378171833,0.9055702784618329,1.589655626206264,0.6086338482588329,0.6112865011074664,1,勝,61.12865011074664,0.4,,0.4,,ソフトバンク,-3.4,敗,勝,False,False,False,2025_oof_calibration
2025-09-11,2025,regular,ロッテ,0,ZOZOマリンスタジアム,大関 友久,種市 篤暉,1.0,9.0,-8.0,-0.0388,0.3334,0.089,0.0,9,116,0.6206896551724138,0.6,0.6,0.55,3.0,2.1,0.55,5.4,4.6,2.4,2.5,0.65,1.4,1,0.5448002666167758,0.9202281257139951,2.148880622158005,0.6574286243459415,0.5777282609243233,0,敗,42.227173907567675,1.0,,1.0,,ソフトバンク,-9.0,敗,勝,False,True,False,2025_oof_calibration
2025-09-13,2025,regular,オリックス,0,京セラドーム大阪,上沢 直之,九里 亜蓮,2.0,1.0,1.0,0.6364,1.0,8.955,1.0,9,117,0.6153846153846154,0.4,0.5,0.5,-0.2,1.1,0.05,4.0,4.4,4.2,3.3,0.85,2.7,1,0.4117032154559491,0.8355065724983136,1.650671872772008,0.5388442225686585,0.6552191800557398,1,勝,65.52191800557398,0.6,,0.6,,ソフトバンク,0.4,勝,勝,True,True,False,2025_oof_calibration
2025-09-14,2025,regular,オリックス,0,京セラドーム大阪,有原 航平,曽谷 龍平,4.0,3.0,1.0,-0.0662,0.0,0.982,1.0,9,118,0.6186440677966102,0.4,0.6,0.55,-2.2,1.4,0.35,2.2,4.2,4.4,2.8,0.85,2.7,0,0.5497855140087075,0.9017625415227531,1.8482089279556708,0.6553786222629212,0.5791961599174442,0,敗,42.08038400825558,0.5,,0.5,,ソフトバンク,0.5,勝,勝,True,False,False,2025_oof_calibration
2025-09-15,2025,regular,オリックス,0,京セラドーム大阪,大津 亮介,エスピノーザ,5.0,0.0,5.0,-0.1574,0.0,-2.319,1.0,9,119,0.6218487394957983,0.4,0.7,0.55,-2.2,1.6,0.35,2.6,4.3,4.8,2.7,0.85,2.55,0,0.6168463032766867,0.8087912497371261,3.322633198513137,0.6744297872148185,0.5653326941231168,0,敗,43.46673058768832,0.4,,0.4,,ソフトバンク,4.6,勝,勝,True,False,False,2025_oof_calibration
2025-09-17,2025,regular,西武,1,PayPayドーム,モイネロ,武内 夏暉,11.0,8.0,3.0,0.2292,0.0,1.664,1.0,9,120,0.625,0.6,0.7,0.55,-0.8,2.0,0.45,3.2,4.6,4.0,2.6,0.65,1.6,1,0.6902008339369425,0.8030688533928403,2.617801003985562,0.7240612397737118,0.5265407044185143,0,敗,47.34592955814857,1.7,,1.7,,ソフトバンク,1.3,勝,勝,True,False,False,2025_oof_calibration
2025-09-18,2025,regular,日本ハム,1,PayPayドーム,大関 友久,北山 亘基,3.0,2.0,1.0,0.2386,0.0,1.342,1.0,9,121,0.628099173553719,0.8,0.7,0.55,0.4,1.7,0.55,4.6,5.0,4.2,3.3,0.55,-0.05,0,0.49524336162569466,0.42507803345764555,2.1254311321892825,0.47419376317527995,0.692875966847429,1,勝,69.28759668474291,0.0,,0,,ソフトバンク,1.0,勝,勝,True,True,False,2025_oof_calibration
2025-09-20,2025,regular,オリックス,1,PayPayドーム,上沢 直之,九里 亜蓮,4.0,5.0,-1.0,0.1522,0.5,4.457,0.0,9,122,0.6311475409836066,1.0,0.7,0.6,2.2,1.0,0.65,5.0,4.5,2.8,3.5,0.85,2.55,1,0.3903304976835452,0.7361312844457967,1.7141495699035736,0.49407073371222066,0.6815451616195956,1,勝,68.15451616195955,0.7,,0.7,,ソフトバンク,-1.7,敗,勝,False,False,False,2025_oof_calibration
2025-09-21,2025,regular,オリックス,1,PayPayドーム,有原 航平,佐藤 一磨,1.0,2.0,-1.0,0.1545,0.1667,1.123,0.0,9,123,0.6260162601626016,0.8,0.6,0.6,1.8,-0.2,0.85,5.4,3.8,3.6,4.0,0.8,2.45,0,0.4527019425255629,0.5329537282201928,1.9554877398787762,0.4767774782339519,0.69141398222501,1,勝,69.14139822250101,1.4,,1.4,,ソフトバンク,-2.4,敗,勝,False,False,False,2025_oof_calibration
2025-09-22,2025,regular,オリックス,1,PayPayドーム,大津 亮介,エスピノーザ,0.0,1.0,-1.0,-0.1929,0.0,-2.393,0.0,9,124,0.6209677419354839,0.6,0.5,0.6,1.4,-0.4,0.85,4.8,3.7,3.4,4.1,0.75,2.3,0,0.5747520091858794,0.7659184161506354,2.321528126973529,0.6321019312753062,0.5954908348697996,0,敗,40.45091651302004,1.3,,1.3,,ソフトバンク,-2.3,敗,勝,False,True,False,2025_oof_calibration
2025-09-23,2025,regular,オリックス,1,PayPayドーム,松本 晴,田嶋 大樹,0.0,1.0,-1.0,-0.4625,-1.0,-4.353,0.0,9,125,0.616,0.4,0.5,0.6,0.2,-0.3,1.15,3.8,3.5,3.6,3.8,0.7,2.1,0,0.6370843603526737,0.7633257389417145,1.502691279745118,0.6749567739293859,0.5649418930741975,0,敗,43.50581069258025,1.0,,1.0,,ソフトバンク,-2.0,敗,勝,False,True,False,2025_oof_calibration
2025-09-24,2025,regular,楽天,0,楽天モバイル,モイネロ,ヤフーレ,8.0,3.0,5.0,-0.2653,-0.3333,0.058,1.0,9,126,0.6111111111111112,0.2,0.5,0.55,-0.6,-0.1,1.0,1.6,3.1,2.2,3.2,0.5,-0.2,0,0.6617073954966962,0.7851877828395694,2.7302317290233096,0.6987515116995582,0.5468491609398678,0,敗,45.31508390601322,1.6,,1.6,,ソフトバンク,3.4,勝,勝,True,False,False,2025_oof_calibration
2025-09-25,2025,regular,楽天,0,楽天モバイル,大関 友久,瀧中 瞭太,6.0,0.0,6.0,-0.0445,0.3334,0.88,1.0,9,127,0.6141732283464567,0.2,0.6,0.55,0.2,1.2,1.15,2.6,3.8,2.4,2.6,0.55,0.25,0,0.5621175176893857,0.7149777781503587,1.4680097512773749,0.6079755958276776,0.6117211696458786,1,勝,61.172116964587865,1.7,,1.7,,ソフトバンク,4.3,勝,敗,False,True,False,2025_oof_calibration
2025-09-26,2025,regular,楽天,0,楽天モバイル,上沢 直之,古謝 樹,4.0,3.0,1.0,0.125,0.0,0.5,1.0,9,128,0.6171875,0.4,0.6,0.6,1.6,1.7,1.55,3.0,4.2,1.4,2.5,0.6,0.6,0,0.4166251318356037,0.4264011065486133,-0.24635701670945176,0.41955792424950655,0.7231509759452168,1,勝,72.31509759452169,1.7,,1.7,,ソフトバンク,-0.7,敗,敗,True,True,True,2025_oof_calibration
2025-09-27,2025,regular,西武,0,メットライフドーム,有原 航平,髙橋 光成,4.0,1.0,3.0,-0.1071,0.0,0.336,1.0,9,129,0.6201550387596899,0.6,0.6,0.65,2.0,1.7,1.65,3.6,4.2,1.6,2.5,0.7,2.05,0,0.5710412014533033,0.8575441934584782,1.789447567868297,0.6569920990548557,0.5780413002595309,0,敗,42.19586997404691,1.3,,1.3,,ソフトバンク,1.7,勝,勝,True,False,False,2025_oof_calibration
2025-09-30,2025,regular,日本ハム,1,PayPayドーム,伊藤 優輔,福島 蓮,1.0,2.0,-1.0,0.0,0.0,-0.167,0.0,9,130,0.6230769230769231,0.8,0.6,0.65,2.8,1.5,1.75,4.4,4.1,1.6,2.6,0.6,0.05,2,0.5277913906869007,0.9696488152320168,0.03122014040856813,0.6603486180504355,0.5756277328467445,0,敗,42.43722671532555,,0.3,,0.3,日本ハム,-0.7,敗,勝,False,True,False,2025_oof_calibration
2025-10-03,2025,regular,オリックス,1,PayPayドーム,上沢 直之,佐藤 一磨,10.0,2.0,8.0,0.64,0.6667,1.88,1.0,10,131,0.6183206106870229,0.8,0.5,0.6,2.8,1.1,1.4,4.6,3.1,1.8,2.0,0.65,2.0,2,0.5757129026517421,0.7249380427340307,-0.5343728032892925,0.6204804446764287,0.6033872616495685,1,勝,60.338726164956846,1.4,,1.4,,ソフトバンク,6.6,勝,敗,False,True,False,2025_oof_calibration
2025-10-05,2025,regular,ロッテ,0,ZOZOマリンスタジアム,有原 航平,小島 和哉,5.0,2.0,3.0,0.0241,0.3334,0.369,1.0,10,132,0.6212121212121212,0.8,0.5,0.6,3.4,1.8,1.4,5.0,3.8,1.6,2.0,0.65,1.05,1,0.5328137487303481,0.5626338910328129,0.3664826405525893,0.5417597914210875,0.6534607844855298,1,勝,65.34607844855299,1.2,,1.2,,ソフトバンク,1.8,勝,敗,False,True,False,2025_oof_calibration
2026-03-28,2026,regular,日本ハム,1,PayPayドーム,松本 晴,達 孝太,6.0,4.0,2.0,-0.65,-1.0,-1.81,1.0,3,0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,3.5,3.5,3.5,3.5,0.6,0.25,14,0.10490237578426623,0.3250492840236264,-5.3690573277158204,0.17094644825607425,0.8570361877400586,1,勝,85.70361877400586,0.0,,0,,ソフトバンク,2.0,勝,敗,False,True,True,2026_final_test
2026-03-29,2026,regular,日本ハム,1,PayPayドーム,スチュワート・ジュニア,有原 航平,8.0,4.0,4.0,0.1667,0.0,0.68,1.0,3,1,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,6.0,4.0,4.0,0.65,0.4,0,0.45358850541724743,0.4824248074450879,2.1263639347005507,0.4622393960255996,0.6996009751249797,1,勝,69.96009751249797,,0.2,,0.2,日本ハム,4.2,勝,勝,True,True,False,2026_final_test
2026-03-31,2026,regular,楽天,0,楽天モバイル,大関 友久,前田 健太,4.0,2.0,2.0,0.1122,-0.1667,1.157,1.0,3,2,1.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,7.0,4.0,4.0,0.6,0.6,1,0.3958401314742786,0.47299779857464547,2.086228624861457,0.41898743160438867,0.7234615406518937,1,勝,72.34615406518937,1.0,,1.0,,ソフトバンク,1.0,勝,勝,True,True,True,2026_final_test
2026-04-01,2026,regular,楽天,0,楽天モバイル,徐 若熙,古謝 樹,6.0,1.0,5.0,-0.5556,-1.0,-2.444,1.0,4,3,1.0,1.0,1.0,1.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,6.0,6.0,3.3333333333333335,3.3333333333333335,0.65,0.85,0,0.43420960989700397,0.41362626425423504,2.9890925878556347,0.42803460620417333,0.7185246072264034,1,勝,71.85246072264034,1.0,,1.0,,ソフトバンク,4.0,勝,勝,True,True,True,2026_final_test
2026-04-02,2026,regular,楽天,0,楽天モバイル,大津 亮介,ウレーニャ,4.0,5.0,-1.0,0.0938,0.1667,1.625,0.0,4,4,1.0,1.0,1.0,1.0,3.25,3.25,3.25,6.0,6.0,2.75,2.75,0.7,1.15,0,0.47306020080841626,0.5140169747604159,3.276447107426905,0.48534723299401616,0.6865420457287015,1,勝,68.65420457287014,1.0,,1.0,,ソフトバンク,-2.0,敗,勝,False,False,False,2026_final_test
2026-04-03,2026,regular,ロッテ,0,ZOZOマリンスタジアム,上沢 直之,毛利 海大,2.0,3.0,-1.0,0.1452,0.1667,1.194,0.0,4,5,0.8,0.8,0.8,0.8,2.4,2.4,2.4,5.6,5.6,3.2,3.2,0.7,1.35,0,0.5325760624728385,0.3187483501367165,2.4158712974237844,0.46842774877200194,0.6961275962329947,1,勝,69.61275962329947,1.4,,1.4,,ソフトバンク,-2.4,敗,勝,False,False,False,2026_final_test
2026-04-04,2026,regular,ロッテ,0,ZOZOマリンスタジアム,松本 晴,田中 晴也,5.0,2.0,3.0,-0.619,-0.6667,-1.682,1.0,4,6,0.6666666666666666,0.6,0.6666666666666666,0.6666666666666666,1.8,1.8333333333333333,1.8333333333333333,4.8,5.0,3.0,3.1666666666666665,0.65,1.25,0,0.4547266433300794,0.6979605403971341,1.0185544612615163,0.5276968124501957,0.661889271306655,1,勝,66.1889271306655,1.0,,1.0,,ソフトバンク,2.0,勝,勝,True,True,False,2026_final_test
2026-04-05,2026,regular,ロッテ,0,ZOZOマリンスタジアム,スチュワート・ジュニア,小島 和哉,4.0,3.0,1.0,0.0133,0.1667,-0.192,1.0,4,7,0.7142857142857143,0.6,0.7142857142857143,0.7142857142857143,1.6,2.0,2.0,4.2,5.0,2.6,3.0,0.65,1.0,0,0.6505065120296629,0.7659465532994194,2.651117018141568,0.6851385244105899,0.5573094098822162,0,敗,44.26905901177838,1.3,,1.3,,ソフトバンク,-0.30000000000000004,敗,勝,False,False,False,2026_final_test
2026-04-07,2026,regular,西武,1,PayPayドーム,大関 友久,隅田 知一郎,6.0,8.0,-2.0,-0.1073,0.0,-0.282,0.0,4,8,0.75,0.6,0.75,0.75,1.4,1.875,1.875,4.2,4.875,2.8,3.0,0.75,2.35,1,0.6085044821385903,0.693670979073711,2.119411840965881,0.6340544312191265,0.594149171797759,0,敗,40.5850828202241,1.4,,1.4,,ソフトバンク,-3.4,敗,勝,False,True,False,2026_final_test
2026-04-08,2026,regular,西武,1,PayPayドーム,徐 若熙,髙橋 光成,1.0,2.0,-1.0,-0.3,-0.1667,0.3,0.0,4,9,0.6666666666666666,0.4,0.6666666666666666,0.6666666666666666,0.0,1.4444444444444444,1.4444444444444444,4.2,5.0,4.2,3.5555555555555554,0.7,1.75,0,0.7092030805635201,0.7343528717911143,2.0965630226142595,0.7167480179317983,0.5325315350210977,0,敗,46.746846497890225,1.7,,1.7,,ソフトバンク,-2.7,敗,勝,False,True,False,2026_final_test
2026-04-09,2026,regular,西武,1,PayPayドーム,大津 亮介,菅井 信也,2.0,0.0,2.0,0.0758,0.1667,0.045,1.0,4,10,0.6,0.4,0.6,0.6,0.0,1.2,1.2,3.6,4.6,3.6,3.4,0.7,1.75,0,0.5964381224145106,0.5483923477312884,1.8651862687090688,0.5820243900095439,0.628525371334525,1,勝,62.8525371334525,1.5,,1半2,,ソフトバンク,0.5,勝,勝,True,True,False,2026_final_test
2026-04-11,2026,regular,日本ハム,0,エスコンF,上沢 直之,伊藤 大海,6.0,3.0,3.0,0.25,0.3333,1.813,1.0,4,11,0.6363636363636364,0.6,0.6,0.6363636363636364,0.6,1.2,1.2727272727272727,3.6,4.2,3.0,3.0,0.65,0.45,1,0.2843010646022013,0.48772631309100817,0.23489502424733422,0.3453286391488433,0.7629279766353403,1,勝,76.29279766353403,,0.2,,0.2,日本ハム,3.2,勝,勝,True,True,True,2026_final_test
2026-04-12,2026,regular,日本ハム,0,エスコンF,松本 晴,有原 航平,11.0,7.0,4.0,-0.5909,-0.3333,-4.522,1.0,4,12,0.6666666666666666,0.6,0.6,0.6666666666666666,0.6,1.1,1.4166666666666667,3.8,4.0,3.2,2.9,0.7,0.65,0,0.2880314258628887,0.708199958144575,0.17974184770058965,0.4140819855473946,0.7261279984069875,1,勝,72.61279984069876,,0.0,,0,日本ハム,4.0,勝,勝,True,True,True,2026_final_test
2026-04-14,2026,regular,楽天,1,PayPayドーム,スチュワート・ジュニア,荘司 康誠,2.0,3.0,-1.0,-0.3077,0.0,-3.685,0.0,4,13,0.6923076923076923,0.6,0.6,0.6923076923076923,1.2,1.3,1.6153846153846154,5.2,4.7,4.0,3.4,0.7,1.3,1,0.6798249680557179,0.7116393747311148,2.7619108429380264,0.689369290058337,0.5540907192487972,0,敗,44.59092807512028,1.0,,1.0,,ソフトバンク,-2.0,敗,勝,False,True,False,2026_final_test
2026-04-15,2026,regular,楽天,1,PayPayドーム,大関 友久,古謝 樹,2.0,3.0,-1.0,0.0078,-0.3333,0.213,0.0,4,14,0.6428571428571429,0.6,0.5,0.6428571428571429,1.4,0.7,1.4285714285714286,4.4,4.3,3.0,3.6,0.65,1.2,0,0.4889860995406144,0.6815939176738667,1.872217564975907,0.5467684449805901,0.6504261331384786,1,勝,65.04261331384787,1.4,,1.4,,ソフトバンク,-2.4,敗,勝,False,False,False,2026_final_test
2026-04-16,2026,regular,楽天,1,北九州,大津 亮介,藤原 聡大,6.0,0.0,6.0,0.0882,0.1667,1.559,1.0,4,15,0.6,0.6,0.5,0.6,1.4,0.7,1.2666666666666666,4.6,4.1,3.2,3.4,0.6,1.1,0,0.5324617160780099,0.7220784485112104,2.6906178906279785,0.58934673580797,0.6238472835629993,1,勝,62.38472835629993,1.7,,1.7,,ソフトバンク,4.3,勝,勝,True,True,False,2026_final_test
2026-04-17,2026,regular,オリックス,1,PayPayドーム,徐 若熙,髙島 泰都,4.0,13.0,-9.0,-0.1667,-0.1667,0.667,0.0,4,16,0.625,0.6,0.6,0.625,2.2,1.4,1.5625,5.4,4.5,3.2,3.1,0.65,2.2,0,0.6198232781577724,0.7553980707206556,1.7657414191687337,0.6604957159266374,0.5755216127364917,0,敗,42.44783872635083,1.4,,1.4,,ソフトバンク,-10.4,敗,勝,False,True,False,2026_final_test
2026-04-18,2026,regular,オリックス,1,PayPayドーム,上沢 直之,九里 亜蓮,7.0,0.0,7.0,0.3031,0.3334,3.849,1.0,4,17,0.5882352941176471,0.4,0.5,0.5882352941176471,-0.2,0.2,0.9411764705882353,5.0,4.4,5.2,4.2,0.6,1.25,0,0.6603414108434527,0.7489245332337364,1.9599340315074019,0.6869163475605378,0.5559603314457748,0,敗,44.40396685542252,1.2,,1.2,,ソフトバンク,5.8,勝,勝,True,False,False,2026_final_test
2026-04-19,2026,regular,オリックス,1,PayPayドーム,松本 晴,ジェリー,1.0,2.0,-1.0,-0.0652,0.5,-0.333,0.0,4,18,0.6111111111111112,0.4,0.5,0.6111111111111112,0.4,0.8,1.2777777777777777,4.2,4.7,3.8,3.9,0.65,1.85,0,0.6101522960941307,0.8558724502264573,1.548839561666786,0.6838683423338286,0.5582702356095117,0,敗,44.172976439048824,1.0,,1.0,,ソフトバンク,-2.0,敗,勝,False,True,False,2026_final_test
2026-04-21,2026,regular,西武,0,メットライフドーム,スチュワート・ジュニア,隅田 知一郎,4.0,6.0,-2.0,0.0,0.0,-0.417,0.0,4,19,0.5789473684210527,0.4,0.5,0.5789473684210527,0.4,0.9,1.1578947368421053,4.0,4.2,3.6,3.3,0.75,1.9,1,0.5892531670723927,0.7708672405051448,1.4267073557822776,0.6437373891022183,0.5874289059310716,0,敗,41.257109406892845,0.8,,0.8,,ソフトバンク,-2.8,敗,勝,False,True,False,2026_final_test
2026-04-22,2026,regular,西武,0,メットライフドーム,大関 友久,髙橋 光成,1.0,3.0,-2.0,-0.0705,-0.3334,0.241,0.0,4,20,0.55,0.4,0.5,0.55,0.2,0.8,1.0,4.4,4.5,4.2,3.7,0.7,1.7,0,0.613854969160162,0.7847615331009851,2.016072914006295,0.6651269383424089,0.5721654120680189,0,敗,42.783458793198115,0.7,,0.7,,ソフトバンク,-2.7,敗,勝,False,True,False,2026_final_test
2026-04-23,2026,regular,西武,0,メットライフドーム,大津 亮介,菅井 信也,4.0,3.0,1.0,-0.0667,0.0,0.019,1.0,4,21,0.5238095238095238,0.2,0.4,0.5,-1.4,0.4,0.8,3.4,4.4,4.8,4.0,0.65,1.5,0,0.5891602649000457,0.627467315983681,2.064693490222512,0.6006523802251363,0.6165278659274036,1,勝,61.65278659274036,1.6,,1.6,,ソフトバンク,-0.6000000000000001,敗,勝,False,True,False,2026_final_test
2026-04-25,2026,regular,ロッテ,1,熊本,上沢 直之,種市 篤暉,0.0,5.0,-5.0,0.0757,0.3334,1.353,0.0,4,22,0.5454545454545454,0.4,0.4,0.5,0.6,0.2,0.65,3.4,4.2,2.8,4.0,0.65,1.0,1,0.5095037274711758,0.8053433698767211,1.2642385500978168,0.5982556201928393,0.6180896360093825,1,勝,61.80896360093825,1.2,,1.2,,ソフトバンク,-6.2,敗,勝,False,False,False,2026_final_test
2026-04-28,2026,regular,オリックス,0,京セラドーム大阪,松本 晴,ジェリー,7.0,1.0,6.0,0.4167,0.6667,0.64,1.0,4,23,0.5217391304347826,0.2,0.3,0.45,-1.8,-0.7,0.3,2.0,3.1,3.8,3.8,0.6,1.5,2,0.5989549114829604,0.7107637219767344,1.8776061724834503,0.6324975546310926,0.5952193382352403,0,敗,40.47806617647597,0.3,,0.3,,ソフトバンク,5.7,勝,勝,True,False,False,2026_final_test
2026-04-29,2026,regular,オリックス,0,京セラドーム大阪,大関 友久,田嶋 大樹,4.0,5.0,-1.0,-0.2484,-0.6667,-2.315,0.0,4,24,0.5416666666666666,0.4,0.4,0.45,-0.4,0.0,0.35,3.2,3.6,3.6,3.6,0.65,2.2,0,0.6550762018063662,0.5217024707397314,3.5389839440484243,0.6150640824863758,0.607017079300922,1,勝,60.7017079300922,0.3,,0.3,,ソフトバンク,-1.3,敗,勝,False,False,False,2026_final_test
2026-05-01,2026,regular,楽天,1,PayPayドーム,上沢 直之,古謝 樹,4.0,1.0,3.0,0.0831,0.0,0.444,1.0,5,25,0.52,0.4,0.4,0.45,-0.2,0.0,0.35,3.2,3.8,3.4,3.8,0.65,1.55,1,0.3622140032169532,0.588113600529031,0.9601445305338205,0.4299838824105765,0.7174574974938158,1,勝,71.74574974938159,1.3,,1.3,,ソフトバンク,1.7,勝,敗,False,True,True,2026_final_test
2026-05-02,2026,regular,楽天,1,PayPayドーム,大津 亮介,ウレーニャ,5.0,0.0,5.0,0.6111,1.0,2.667,1.0,5,26,0.5384615384615384,0.6,0.4,0.5,0.8,-0.3,0.55,3.8,3.6,3.0,3.9,0.7,1.85,0,0.3277177251699067,0.8327376351487333,2.217454927518876,0.47922369816355465,0.6900269064099428,1,勝,69.00269064099427,1.5,,1.5,,ソフトバンク,3.5,勝,勝,True,True,False,2026_final_test
2026-05-03,2026,regular,楽天,1,PayPayドーム,前田 悠伍,早川 隆久,0.0,7.0,-7.0,0.0667,0.0,-1.267,0.0,5,27,0.5555555555555556,0.6,0.5,0.5,1.6,1.1,0.65,4.0,3.7,2.4,2.6,0.75,2.45,0,0.3546106909238714,0.8077846044328912,0.966727632178904,0.4905628649765773,0.6835591830211576,1,勝,68.35591830211575,0.8,,0.8,,ソフトバンク,-7.8,敗,勝,False,False,False,2026_final_test
